"landed_year","dealer_city","dealer_state","Adjusted_Val"
2015,"PORT SULPHUR","LA",500
2015,"PORT SULPHUR","LA",43
2015,"PORT SULPHUR","LA",18399
2016,"PORT SULPHUR","LA",1272048
2016,"PORT SULPHUR","LA",32406
2016,"PORT SULPHUR","LA",877
2016,"PORT SULPHUR","LA",97
2016,"PORT SULPHUR","LA",102
2014,"PORT SULPHUR","LA",13026083
2014,"PORT SULPHUR","LA",7157
2015,"PORT SULPHUR","LA",18025830
2015,"PORT SULPHUR","LA",447158
2016,"PORT SULPHUR","LA",12550336
2014,"PRAIRIEVILLE","LA",202
2015,"PRAIRIEVILLE","LA",208
2014,"PRAIRIEVILLE","LA",3281
2014,"PRAIRIEVILLE","LA",569
2015,"PRAIRIEVILLE","LA",3378
2015,"PRAIRIEVILLE","LA",2938
2015,"PRAIRIEVILLE","LA",440
2016,"PRAIRIEVILLE","LA",1234
2014,"PUNTA GORDA","FL",1010
2015,"PUNTA GORDA","FL",2038
2014,"PUNTA GORDA","FL",650
2014,"PUNTA GORDA","FL",461
2015,"PUNTA GORDA","FL",199
2015,"QUINCY","FL",5673
2014,"RACELAND","LA",284
2016,"RACELAND","LA",1355
2015,"RACELAND","LA",5864
2016,"RACELAND","LA",1418
2016,"RACELAND","LA",439
2014,"RAYNE","LA",79
2014,"RAYNE","LA",37
2014,"RAYNE","LA",3978
2014,"RAYNE","LA",1221
2016,"RAYNE","LA",352
2014,"RESERVE","LA",12134
2014,"RESERVE","LA",313
2015,"RESERVE","LA",10124
2016,"RESERVE","LA",8771
2014,"RESERVE","LA",56375
2015,"RESERVE","LA",2789
2015,"RESERVE","LA",41902
2016,"RESERVE","LA",23697
2016,"RESERVE","LA",565
2014,"RIVER RIDGE","LA",7489
2016,"RIVER RIDGE","LA",2475
2014,"ROCKPORT","TX",3832
2014,"SAINT BERNARD","LA",663803
2014,"SAINT BERNARD","LA",44510
2014,"SAINT BERNARD","LA",347191
2014,"SAINT BERNARD","LA",337203
2014,"SAINT BERNARD","LA",399318
2014,"SAINT BERNARD","LA",2864314
2014,"SAINT BERNARD","LA",37483
2014,"SAINT BERNARD","LA",9656
2014,"SAINT BERNARD","LA",1268099
2015,"SAINT BERNARD","LA",386752
2015,"SAINT BERNARD","LA",32813
2015,"SAINT BERNARD","LA",118943
2015,"SAINT BERNARD","LA",7724
2015,"SAINT BERNARD","LA",114746
2015,"SAINT BERNARD","LA",763
2015,"SAINT BERNARD","LA",313287
2015,"SAINT BERNARD","LA",156142
2015,"SAINT BERNARD","LA",3307
2015,"SAINT BERNARD","LA",328562
2016,"SAINT BERNARD","LA",440624
2016,"SAINT BERNARD","LA",10251
2016,"SAINT BERNARD","LA",36011
2016,"SAINT BERNARD","LA",43173
2016,"SAINT BERNARD","LA",10340
2016,"SAINT BERNARD","LA",68604
2016,"SAINT BERNARD","LA",179560
2016,"SAINT BERNARD","LA",105353
2016,"SAINT BERNARD","LA",3807
2016,"SAINT BERNARD","LA",81
2016,"SAINT BERNARD","LA",3109
2016,"SAINT BERNARD","LA",45431
2014,"SAINT BERNARD","LA",18993
2016,"SAINT BERNARD","LA",4430
2016,"SAINT BERNARD","LA",9423
2014,"SAINT BERNARD","LA",961400
2014,"SAINT BERNARD","LA",678044
2014,"SAINT BERNARD","LA",1049178
2014,"SAINT BERNARD","LA",400965
2014,"SAINT BERNARD","LA",1327070
2014,"SAINT BERNARD","LA",97430
2014,"SAINT BERNARD","LA",952043
2014,"SAINT BERNARD","LA",16682
2014,"SAINT BERNARD","LA",214
2014,"SAINT BERNARD","LA",3908
2015,"SAINT BERNARD","LA",210767
2015,"SAINT BERNARD","LA",6006
2015,"SAINT BERNARD","LA",1206
2015,"SAINT BERNARD","LA",112384
2015,"SAINT BERNARD","LA",250027
2015,"SAINT BERNARD","LA",4909
2015,"SAINT BERNARD","LA",2023
2015,"SAINT BERNARD","LA",124969
2015,"SAINT BERNARD","LA",2119
2015,"SAINT BERNARD","LA",367213
2015,"SAINT BERNARD","LA",292826
2015,"SAINT BERNARD","LA",8776
2015,"SAINT BERNARD","LA",3502
2015,"SAINT BERNARD","LA",18968
2016,"SAINT BERNARD","LA",793863
2016,"SAINT BERNARD","LA",847195
2016,"SAINT BERNARD","LA",1057947
2016,"SAINT BERNARD","LA",47977
2016,"SAINT BERNARD","LA",1241392
2016,"SAINT BERNARD","LA",1472911
2016,"SAINT BERNARD","LA",735152
2016,"SAINT BERNARD","LA",6805
2016,"SAINT BERNARD","LA",2260
2016,"SAINT BERNARD","LA",348656
2016,"SAINT BERNARD","LA",903922
2014,"SAINT BERNARD","LA",7880411
2014,"SAINT BERNARD","LA",6301
2014,"SAINT BERNARD","LA",1607906
2014,"SAINT BERNARD","LA",1096020
2014,"SAINT BERNARD","LA",160024
2014,"SAINT BERNARD","LA",33967
2015,"SAINT BERNARD","LA",10639298
2015,"SAINT BERNARD","LA",717
2015,"SAINT BERNARD","LA",947464
2015,"SAINT BERNARD","LA",1140785
2015,"SAINT BERNARD","LA",1604064
2015,"SAINT BERNARD","LA",1217578
2015,"SAINT BERNARD","LA",28990
2016,"SAINT BERNARD","LA",8083828
2016,"SAINT BERNARD","LA",2386097
2016,"SAINT BERNARD","LA",669953
2016,"SAINT BERNARD","LA",1771348
2016,"SAINT BERNARD","LA",294953
2016,"SAINT BERNARD","LA",29837
2016,"SAINT FRANCISVILLE","LA",29
2014,"SAINT JAMES CITY","FL",23772
2014,"SAINT JAMES CITY","FL",1773
2014,"SAINT JAMES CITY","FL",914
2015,"SAINT JAMES CITY","FL",800
2015,"SAINT JAMES CITY","FL",723
2016,"SAINT JAMES CITY","FL",517
2014,"SAINT LANDRY","LA",1262
2015,"SAINT LANDRY","LA",26469
2016,"SAINT LANDRY","LA",2295
2015,"SAINT MARTINVILLE","LA",38947
2015,"SAINT MARTINVILLE","LA",13230
2016,"SAINT MARTINVILLE","LA",4190
2016,"SAINT MARTINVILLE","LA",11
2015,"SAINT PETERSBURG","FL",163
2015,"SAINT PETERSBURG","FL",163
2016,"SAINT PETERSBURG","FL",8940
2014,"SAINT PETERSBURG","FL",79512
2015,"SAINT PETERSBURG","FL",173797
2016,"SAINT PETERSBURG","FL",136404
2015,"SAN BENITO","TX",704142
2015,"SAN BENITO","TX",187077
2016,"SAN BENITO","TX",1312259
2015,"SAN BENITO","TX",21649
2016,"SAN BENITO","TX",157508
2014,"SAN LEON","TX",127052
2014,"SAN LEON","TX",331196
2014,"SAN LEON","TX",266433
2015,"SAN LEON","TX",20820
2015,"SAN LEON","TX",44415
2016,"SAN LEON","TX",721
2014,"SAN LEON","TX",316726
2014,"SAN LEON","TX",4402
2014,"SAN LEON","TX",872605
2014,"SAN LEON","TX",510283
2015,"SAN LEON","TX",3089
2015,"SAN LEON","TX",39458
2015,"SAN LEON","TX",126460
2016,"SAN LEON","TX",263763
2016,"SAN LEON","TX",263492
2014,"SAN LEON","TX",104571
2014,"SAN LEON","TX",121936
2014,"SAN LEON","TX",3289068
2014,"SAN LEON","TX",4308052
2015,"SAN LEON","TX",8260
2015,"SAN LEON","TX",312362
2015,"SAN LEON","TX",1720660
2015,"SAN LEON","TX",2464864
2016,"SAN LEON","TX",332988
2016,"SAN LEON","TX",2846659
2016,"SAN LEON","TX",5711000
2016,"SARGENT","TX",861
2014,"SARGENT","TX",823
2014,"SARGENT","TX",32880
2015,"SARGENT","TX",14771
2015,"SARGENT","TX",56858
2016,"SARGENT","TX",130875
2015,"SAUCIER","MS",787
2015,"SAUCIER","MS",10692
2015,"SAUCIER","MS",2782
2015,"SAUCIER","MS",143
2015,"SCHRIEVER","LA",7958
2015,"SCHRIEVER","LA",114
2014,"SCHRIEVER","LA",17981
2015,"SCHRIEVER","LA",546302
2016,"SCHRIEVER","LA",56249
2016,"SCOTT","LA",5192
2015,"SEABROOK","TX",368
2016,"SEABROOK","TX",26
2016,"SEABROOK","TX",174
2014,"SEADRIFT","TX",237692
2015,"SEADRIFT","TX",94229
2016,"SEADRIFT","TX",188
2016,"SEADRIFT","TX",88484
2016,"SEADRIFT","TX",242984
2014,"SEADRIFT","TX",46457
2015,"SEADRIFT","TX",1820
2015,"SEADRIFT","TX",85332
2015,"SEADRIFT","TX",47057
2016,"SEADRIFT","TX",291206
2016,"SEADRIFT","TX",15513
2016,"SEADRIFT","TX",45946
2014,"SEADRIFT","TX",51782
2014,"SEADRIFT","TX",427058
2015,"SEADRIFT","TX",23445
2015,"SEADRIFT","TX",497296
2016,"SEADRIFT","TX",552712
2016,"SHORTER","AL",808
2015,"SHORTER","AL",318
2016,"SHORTER","AL",9797
2015,"SHREVEPORT","LA",359
2016,"SINGER","LA",323
2015,"SLAUGHTER","LA",2993
2014,"SLIDELL","LA",14508
2014,"SLIDELL","LA",76751
2015,"SLIDELL","LA",23617
2015,"SLIDELL","LA",185
2015,"SLIDELL","LA",57
2015,"SLIDELL","LA",70
2015,"SLIDELL","LA",255
2015,"SLIDELL","LA",90993
2015,"SLIDELL","LA",1763
2015,"SLIDELL","LA",329
2016,"SLIDELL","LA",1430
2016,"SLIDELL","LA",16
2016,"SLIDELL","LA",60667
2016,"SLIDELL","LA",164
2016,"SLIDELL","LA",324
2016,"SLIDELL","LA",646
2014,"SLIDELL","LA",130
2014,"SLIDELL","LA",214
2014,"SLIDELL","LA",16909
2014,"SLIDELL","LA",313
2014,"SLIDELL","LA",367564
2014,"SLIDELL","LA",121
2014,"SLIDELL","LA",14201
2014,"SLIDELL","LA",12454
2014,"SLIDELL","LA",2071
2015,"SLIDELL","LA",17715
2015,"SLIDELL","LA",1956
2015,"SLIDELL","LA",2465
2015,"SLIDELL","LA",42119
2015,"SLIDELL","LA",49810
2015,"SLIDELL","LA",25250
2015,"SLIDELL","LA",13858
2015,"SLIDELL","LA",3804
2015,"SLIDELL","LA",440
2016,"SLIDELL","LA",699
2016,"SLIDELL","LA",323
2016,"SLIDELL","LA",182074
2016,"SLIDELL","LA",188
2016,"SLIDELL","LA",48662
2016,"SLIDELL","LA",158508
2016,"SLIDELL","LA",11051
2016,"SLIDELL","LA",8468
2016,"SLIDELL","LA",1869
2016,"SLIDELL","LA",1843
2015,"SOPCHOPPY","FL",74080
2016,"SOPCHOPPY","FL",131173
2014,"SOUTHPORT","FL",86462
2015,"SOUTHPORT","FL",13523
2015,"SOUTHPORT","FL",73056
2015,"SOUTHPORT","FL",15129
2016,"SOUTHPORT","FL",81038
2016,"SOUTHPORT","FL",2679
2016,"SOUTHPORT","FL",1022
2014,"SOUTHPORT","FL",3404
2014,"SOUTHPORT","FL",9722
2014,"SOUTHPORT","FL",3564
2015,"SOUTHPORT","FL",391
2015,"SOUTHPORT","FL",685
2015,"SOUTHPORT","FL",36100
2016,"SOUTHPORT","FL",3368
2016,"SOUTHPORT","FL",194
2016,"SOUTHPORT","FL",24496
2015,"SPANISH FORT","AL",1630
2016,"SPANISH FORT","AL",606
2015,"SPANISH FORT","AL",2950
2015,"SPANISH FORT","AL",566
2016,"SPANISH FORT","AL",872
2016,"SPRING HILL","FL",1628
2015,"STONEWALL","LA",3051
2014,"SUGARTOWN","LA",2807
2015,"SUGARTOWN","LA",766
2016,"SUGARTOWN","LA",922
2014,"SULPHUR","LA",134715
2014,"SULPHUR","LA",29602
2014,"SULPHUR","LA",549
2015,"SULPHUR","LA",226
2015,"SULPHUR","LA",17218
2015,"SULPHUR","LA",990
2016,"SULPHUR","LA",791
2016,"SULPHUR","LA",1738
2016,"SULPHUR","LA",35484
2014,"SULPHUR","LA",98989
2014,"SULPHUR","LA",1705
2014,"SULPHUR","LA",43122
2014,"SULPHUR","LA",439
2014,"SULPHUR","LA",1818
2015,"SULPHUR","LA",1379
2015,"SULPHUR","LA",3590
2015,"SULPHUR","LA",55459
2015,"SULPHUR","LA",50788
2015,"SULPHUR","LA",7957
2015,"SULPHUR","LA",1058
2015,"SULPHUR","LA",7440
2015,"SULPHUR","LA",1956
2015,"SULPHUR","LA",69354
2016,"SULPHUR","LA",1230
2016,"SULPHUR","LA",34890
2016,"SULPHUR","LA",270
2016,"SULPHUR","LA",437
2016,"SULPHUR","LA",11206
2016,"SULPHUR","LA",310940
2016,"SULPHUR","LA",9190
2014,"SUMMERDALE","AL",8591
2014,"SUMMERLAND KEY","FL",25507
2015,"SUMMERLAND KEY","FL",15207
2016,"SUMMERLAND KEY","FL",16281
2014,"SUNSET","LA",7163
2015,"SUNSET","LA",12246
2016,"SUNSET","LA",8114
2014,"SUWANNEE","FL",63116
2015,"SUWANNEE","FL",159395
2016,"SUWANNEE","FL",170176
2014,"TAMPA","FL",199447
2015,"TAMPA","FL",3280
2015,"TAMPA","FL",66580
2015,"TAMPA","FL",26365
2015,"TAMPA","FL",88200
2015,"TAMPA","FL",78884
2015,"TAMPA","FL",33150
2015,"TAMPA","FL",168539
2016,"TAMPA","FL",11085
2014,"TAMPA","FL",3652505
2014,"TAMPA","FL",2379451
2015,"TAMPA","FL",3634734
2015,"TAMPA","FL",3210661
2016,"TAMPA","FL",5180
2016,"TAMPA","FL",4646006
2016,"TAMPA","FL",2405357
2016,"TAMPA","FL",934
2014,"TARPON SPRINGS","FL",204906
2014,"TARPON SPRINGS","FL",0
2014,"TARPON SPRINGS","FL",51137
2015,"TARPON SPRINGS","FL",43383
2014,"TARPON SPRINGS","FL",12055
2014,"TARPON SPRINGS","FL",346722
2014,"TARPON SPRINGS","FL",1655612
2014,"TARPON SPRINGS","FL",2571732
2015,"TARPON SPRINGS","FL",234152
2015,"TARPON SPRINGS","FL",158229
2015,"TARPON SPRINGS","FL",3342712
2016,"TARPON SPRINGS","FL",341565
2016,"TARPON SPRINGS","FL",2731407
2014,"TARPON SPRINGS","FL",29278
2015,"TARPON SPRINGS","FL",522
2015,"TARPON SPRINGS","FL",136433
2014,"TEXAS CITY","TX",39273
2015,"TEXAS CITY","TX",8263
2014,"TEXAS CITY","TX",158590
2015,"TEXAS CITY","TX",54215
2015,"TEXAS CITY","TX",339
2016,"TEXAS CITY","TX",18550
2014,"TEXAS CITY","TX",2393989
2015,"TEXAS CITY","TX",1127651
2016,"TEXAS CITY","TX",2297226
2014,"THEODORE","AL",62803
2014,"THEODORE","AL",50164
2014,"THEODORE","AL",69521
2014,"THEODORE","AL",50929
2014,"THEODORE","AL",59819
2015,"THEODORE","AL",39139
2015,"THEODORE","AL",7077
2015,"THEODORE","AL",1768
2015,"THEODORE","AL",2651
2016,"THEODORE","AL",111012
2016,"THEODORE","AL",4497
2016,"THEODORE","AL",47855
2016,"THEODORE","AL",2560
2014,"THERIOT","LA",825022
2014,"THERIOT","LA",649631
2015,"THERIOT","LA",225179
2015,"THERIOT","LA",424807
2016,"THERIOT","LA",56
2016,"THERIOT","LA",401156
2016,"THERIOT","LA",96862
2014,"THERIOT","LA",2060217
2014,"THERIOT","LA",1781148
2015,"THERIOT","LA",1109567
2015,"THERIOT","LA",5815
2015,"THERIOT","LA",645312
2015,"THERIOT","LA",4347
2015,"THERIOT","LA",6729
2016,"THERIOT","LA",1544470
2016,"THERIOT","LA",6672
2016,"THERIOT","LA",861
2016,"THERIOT","LA",1362372
2014,"THERIOT","LA",15193
2015,"THERIOT","LA",10586
2016,"THERIOT","LA",13559
2014,"THIBODAUX","LA",366
2014,"THIBODAUX","LA",17556
2015,"THIBODAUX","LA",1672
2015,"THIBODAUX","LA",2993
2015,"THIBODAUX","LA",2874
2016,"THIBODAUX","LA",1986
2016,"THIBODAUX","LA",1208
2015,"THIBODAUX","LA",395
2016,"THIBODAUX","LA",1718
2014,"TICKFAW","LA",948
2015,"TICKFAW","LA",402
2014,"TICKFAW","LA",2205
2015,"TICKFAW","LA",572
2015,"TICKFAW","LA",6942
2016,"TYLERTOWN","MS",1474
2016,"TYLERTOWN","MS",565
2014,"UNKNOWN","MS",12277
2014,"UNKNOWN","MS",19188
2015,"UNKNOWN_AL","AL",1075
2014,"UNKNOWN_FL","FL",3973
2015,"UNKNOWN_FL","FL",3654
2016,"UNKNOWN_FL","FL",16653
2015,"UNKNOWN_FL","FL",4220
2016,"UNKNOWN_FL","FL",425
2015,"UNKNOWN_LA","LA",4542
2015,"UNKNOWN_LA","LA",722
2015,"UNKNOWN_LA","LA",195
2014,"UNKNOWN_MS","MS",1667391
2014,"UNKNOWN_MS","MS",757987
2015,"UNKNOWN_TX","TX",44648
2016,"BROWNSVILLE","TX",257689
2016,"BROWNSVILLE","TX",132036
2016,"BROWNSVILLE","TX",8514
2015,"UNKNOWN_TX","TX",91834
2016,"BROWNSVILLE","TX",11302
2014,"VACHERIE","LA",5960
2015,"VACHERIE","LA",1387
2015,"VALPARAISO","FL",3872
2015,"VALPARAISO","FL",20072
2015,"VALPARAISO","FL",1522
2015,"VALPARAISO","FL",3862
2016,"VALPARAISO","FL",29842
2015,"VANCLEAVE","MS",554
2015,"VANCLEAVE","MS",652
2016,"VANCLEAVE","MS",355
2016,"VANCLEAVE","MS",2441
2015,"VANCLEAVE","MS",2391
2015,"VANCLEAVE","MS",2297
2016,"VANCLEAVE","MS",7676
2016,"VANCLEAVE","MS",1022
2014,"VANCLEAVE","MS",395
2014,"VENICE LA","LA",1938115
2014,"VENICE LA","LA",4304144
2015,"VENICE LA","LA",684735
2015,"VENICE LA","LA",1314293
2016,"VENICE LA","LA",442567
2016,"VENICE LA","LA",900453
2014,"VENICE LA","LA",4996726
2014,"VENICE LA","LA",7273192
2015,"VENICE LA","LA",2306610
2015,"VENICE LA","LA",3426060
2016,"VENICE LA","LA",11308
2016,"VENICE LA","LA",3056901
2016,"VENICE LA","LA",5016483
2014,"VICTORIA","TX",467
2015,"VICTORIA","TX",477
2015,"VICTORIA","TX",7209
2014,"VINTON","LA",267
2015,"VINTON","LA",46889
2016,"VINTON","LA",41838
2014,"VIOLET","LA",3228
2015,"VIOLET","LA",3638
2015,"VIOLET","LA",921
2016,"VIOLET","LA",7033
2014,"VIOLET","LA",1903
2014,"VIOLET","LA",351
2015,"VIOLET","LA",1178
2015,"VIOLET","LA",8347
2014,"VIOLET","LA",1007497
2014,"VIOLET","LA",542407
2015,"VIOLET","LA",1702525
2015,"VIOLET","LA",584983
2016,"VIOLET","LA",1359260
2016,"VIOLET","LA",991315
2015,"WALKER","LA",2500
2015,"WAVELAND","MS",150758
2015,"WAVELAND","MS",179
2016,"WAVELAND","MS",203126
2015,"WAVELAND","MS",41409
2015,"WAVELAND","MS",291070
2016,"WAVELAND","MS",11299
2016,"WAVELAND","MS",1749
2016,"WAVELAND","MS",634793
2014,"WAVELAND","MS",128935
2014,"WAVELAND","MS",155570
2015,"WAVELAND","MS",71917
2016,"WAVELAND","MS",166587
2014,"WELSH","LA",223
2014,"WELSH","LA",1215
2015,"WELSH","LA",1859
2016,"WELSH","LA",692
2014,"NEW ORLEANS","LA",8799
2015,"NEW ORLEANS","LA",14261
2016,"NEW ORLEANS","LA",18596
2016,"NEW ORLEANS","LA",3486
2014,"NEW ORLEANS","LA",123234
2014,"NEW ORLEANS","LA",31233
2015,"NEW ORLEANS","LA",95495
2015,"NEW ORLEANS","LA",6733
2015,"NEW ORLEANS","LA",15877
2015,"NEW ORLEANS","LA",2677
2015,"NEW ORLEANS","LA",538
2015,"NEW ORLEANS","LA",1664
2016,"NEW ORLEANS","LA",124064
2016,"NEW ORLEANS","LA",1247
2016,"NEW ORLEANS","LA",1142
2016,"NEW ORLEANS","LA",25489
2014,"WEWAHITCHKA","FL",1961
2015,"WEWAHITCHKA","FL",472
2016,"WEWAHITCHKA","FL",2691
2014,"WEWAHITCHKA","FL",2924
2015,"WEWAHITCHKA","FL",9422
2016,"WEWAHITCHKA","FL",23371
2014,"WEWAHITCHKA","FL",274
2015,"WEWAHITCHKA","FL",3370
2016,"WIGGINS","MS",430
2015,"WIGGINS","MS",190
2014,"YOUNGSTOWN","FL",745499
2015,"YOUNGSTOWN","FL",254539
2015,"YOUNGSTOWN","FL",685252
2016,"YOUNGSTOWN","FL",279861
2016,"YOUNGSTOWN","FL",406581
2014,"YOUNGSVILLE","LA",39653
2014,"YOUNGSVILLE","LA",3339
2015,"YOUNGSVILLE","LA",72554
2016,"YOUNGSVILLE","LA",27976
2015,"ZWOLLE","LA",3430
2017,"ABBEVILLE","LA",7724255
2017,"ABBEVILLE","LA",6611837
2017,"ABBEVILLE","LA",2636274
2017,"ABBEVILLE","LA",2481103
2017,"ABBEVILLE","LA",2129490
2017,"ABBEVILLE","LA",1477902
2017,"ABBEVILLE","LA",780099
2017,"ABBEVILLE","LA",535175
2017,"ABBEVILLE","LA",137440
2017,"ABBEVILLE","LA",56985
2017,"ABBEVILLE","LA",20412
2017,"ABBEVILLE","LA",18790
2017,"ABBEVILLE","LA",17541
2017,"ABBEVILLE","LA",15047
2017,"ABBEVILLE","LA",9165
2017,"ABBEVILLE","LA",7390
2017,"ABBEVILLE","LA",6735
2017,"ABBEVILLE","LA",4618
2017,"ABBEVILLE","LA",4280
2017,"ABBEVILLE","LA",3243
2017,"ABBEVILLE","LA",648
2017,"ABBEVILLE","LA",507
2017,"ABBEVILLE","LA",486
2017,"ABBEVILLE","LA",454
2017,"ABBEVILLE","LA",238
2017,"ABBEVILLE","LA",169
2017,"ADDIS","LA",331
2017,"ALBANY","LA",12266
2017,"ALBANY","LA",2990
2017,"AMA","LA",9818
2017,"AMA","LA",1837
2017,"AMELIA","LA",6508
2017,"ANACOCO","LA",2020
2017,"ANAHUAC","TX",1405082
2017,"ANAHUAC","TX",8903
2017,"APALACHICOLA","FL",902513
2017,"APALACHICOLA","FL",224718
2017,"APALACHICOLA","FL",130355
2017,"APALACHICOLA","FL",71527
2017,"APALACHICOLA","FL",61994
2017,"APALACHICOLA","FL",57615
2017,"APALACHICOLA","FL",53624
2017,"APALACHICOLA","FL",50228
2017,"APALACHICOLA","FL",34037
2017,"APALACHICOLA","FL",29201
2017,"APALACHICOLA","FL",5782
2017,"APALACHICOLA","FL",4504
2017,"APALACHICOLA","FL",3488
2017,"APALACHICOLA","FL",947
2017,"APALACHICOLA","FL",546
2017,"ARABI","LA",1917
2017,"ARANSAS PASS","TX",3863746
2017,"ARANSAS PASS","TX",396787
2017,"ARANSAS PASS","TX",80914
2017,"ARANSAS PASS","TX",11072
2017,"ARANSAS PASS","TX",1048
2018,"APALACHICOLA","FL",55318
2018,"APALACHICOLA","FL",20952
2018,"APALACHICOLA","FL",14107
2018,"APALACHICOLA","FL",650
2018,"APALACHICOLA","FL",431711
2018,"APALACHICOLA","FL",162147
2018,"APALACHICOLA","FL",123074
2018,"APALACHICOLA","FL",66833
2018,"APALACHICOLA","FL",51265
2018,"APALACHICOLA","FL",30697
2018,"APALACHICOLA","FL",9198
2018,"APALACHICOLA","FL",2895
2018,"APALACHICOLA","FL",2545
2019,"APALACHICOLA","FL",59473
2017,"BACLIFF","TX",2418285
2017,"BACLIFF","TX",1272803
2017,"BACLIFF","TX",691380
2017,"BACLIFF","TX",634453
2017,"BACLIFF","TX",77247
2017,"BACLIFF","TX",22134
2017,"BALDWIN","LA",3398
2017,"BALDWIN","LA",213
2017,"BARATARIA","LA",227793
2017,"BARATARIA","LA",166228
2017,"BARATARIA","LA",5005
2017,"BARATARIA","LA",2392
2017,"BARATARIA","LA",1542
2017,"BARATARIA","LA",1080
2017,"BARATARIA","LA",744
2017,"BARATARIA","LA",684
2017,"BASILE","LA",4644
2017,"BATON ROUGE","LA",3400014
2017,"BATON ROUGE","LA",60126
2017,"BATON ROUGE","LA",25763
2017,"BATON ROUGE","LA",8407
2017,"BATON ROUGE","LA",1592
2017,"BAY CITY","TX",482887
2017,"BAY CITY","TX",116740
2017,"BAY CITY","TX",56726
2017,"BAY CITY","TX",48161
2017,"BAY SAINT LOUIS","MS",16516
2017,"BAY SAINT LOUIS","MS",13678
2017,"BAY SAINT LOUIS","MS",11157
2017,"BAY SAINT LOUIS","MS",3538
2017,"BAY SAINT LOUIS","MS",1917
2017,"BAY SAINT LOUIS","MS",1440
2017,"BAY SAINT LOUIS","MS",787
2017,"BAY SAINT LOUIS","MS",204
2017,"BAYOU LA BATRE","AL",8561084
2017,"BAYOU LA BATRE","AL",8504938
2017,"BAYOU LA BATRE","AL",5278921
2017,"BAYOU LA BATRE","AL",3519420
2017,"BAYOU LA BATRE","AL",3476359
2017,"BAYOU LA BATRE","AL",2803723
2017,"BAYOU LA BATRE","AL",2423345
2017,"BAYOU LA BATRE","AL",2369298
2017,"BAYOU LA BATRE","AL",2297211
2017,"BAYOU LA BATRE","AL",1623412
2017,"BAYOU LA BATRE","AL",1584090
2017,"BAYOU LA BATRE","AL",655549
2017,"BAYOU LA BATRE","AL",537954
2017,"BAYOU LA BATRE","AL",488101
2017,"BAYOU LA BATRE","AL",426773
2017,"BAYOU LA BATRE","AL",354000
2017,"BAYOU LA BATRE","AL",351385
2017,"BAYOU LA BATRE","AL",207863
2017,"BAYOU LA BATRE","AL",144981
2017,"BAYOU LA BATRE","AL",67968
2017,"BAYOU LA BATRE","AL",20873
2017,"BAYOU LA BATRE","AL",11685
2017,"BAYOU LA BATRE","AL",3855
2017,"BAYOU LA BATRE","AL",1578
2017,"BAYTOWN","TX",12192
2019,"APALACHICOLA","FL",400066
2019,"APALACHICOLA","FL",213652
2019,"APALACHICOLA","FL",129671
2019,"APALACHICOLA","FL",3062
2019,"APALACHICOLA","FL",1151
2019,"APALACHICOLA","FL",598
2019,"APALACHICOLA","FL",416
2020,"APALACHICOLA","FL",21685
2020,"APALACHICOLA","FL",880
2020,"APALACHICOLA","FL",170405
2020,"APALACHICOLA","FL",80339
2020,"APALACHICOLA","FL",17742
2020,"APALACHICOLA","FL",13618
2020,"APALACHICOLA","FL",8821
2020,"APALACHICOLA","FL",1697
2017,"BELL CITY","LA",1267
2017,"BELLE CHASSE","LA",4837487
2017,"BURAS","LA",3880495
2017,"BELLE CHASSE","LA",1451141
2017,"BELLE CHASSE","LA",1228242
2017,"BELLE CHASSE","LA",1082623
2017,"BURAS","LA",672752
2017,"BELLE CHASSE","LA",40281
2017,"BELLE CHASSE","LA",21468
2017,"BELLE CHASSE","LA",20683
2017,"BELLE CHASSE","LA",17074
2017,"BELLE CHASSE","LA",12489
2017,"BELLE CHASSE","LA",11405
2017,"BELLE CHASSE","LA",5876
2017,"BELLE CHASSE","LA",3499
2017,"BELLE CHASSE","LA",2797
2017,"BELLE CHASSE","LA",2028
2017,"BELLE CHASSE","LA",2011
2017,"BELLE CHASSE","LA",1037
2017,"BELLE CHASSE","LA",376
2017,"BELLE CHASSE","LA",370
2017,"BELLE CHASSE","LA",124
2017,"BERWICK","LA",5846
2017,"BERWICK","LA",4367
2017,"BERWICK","LA",511
2017,"BILOXI","MS",4252259
2017,"BILOXI","MS",4008757
2017,"BILOXI","MS",1431232
2017,"BILOXI","MS",1293712
2017,"BILOXI","MS",973090
2017,"BILOXI","MS",963504
2017,"BILOXI","MS",940221
2017,"BILOXI","MS",671087
2017,"BILOXI","MS",536254
2017,"BILOXI","MS",103520
2017,"BILOXI","MS",31907
2017,"BILOXI","MS",14999
2017,"BILOXI","MS",11690
2017,"BILOXI","MS",8321
2017,"BILOXI","MS",7640
2017,"BILOXI","MS",3322
2017,"BILOXI","MS",2941
2017,"BILOXI","MS",1742
2017,"BILOXI","MS",1426
2017,"BILOXI","MS",1270
2017,"BILOXI","MS",1109
2017,"BILOXI","MS",969
2017,"BILOXI","MS",739
2017,"BILOXI","MS",701
2017,"BILOXI","MS",449
2017,"BILOXI","MS",410
2017,"BILOXI","MS",401
2017,"BILOXI","MS",211
2017,"BILOXI","MS",106
2017,"BOGALUSA","LA",4605
2017,"BOGALUSA","LA",3693
2017,"BON SECOUR","AL",1091134
2017,"BON SECOUR","AL",713437
2017,"BON SECOUR","AL",703915
2017,"BON SECOUR","AL",353076
